"landingPagePlusQueryString","deviceCategory","sessions","engagedSessions","conversions","totalRevenue","ecommercePurchases"
"/?fbclid=PAZXh0bgNhZW0BMABhZGlkAAAGK_xAvlZzcnRjBmFwcF9pZA81NjcwNjczNDMzNTI0MjcAAadFh-xJ30KWiBumkCXyG7KMgTuAMSqQF5-yeJe4gnpJyiae95wnfLtSYUD2Tw_aem_Z-s8lPWERgj5FWu4p-cK2Q","mobile","1","0","0","0","0"
"/?fbclid=PAZXh0bgNhZW0BMABhZGlkAAAGK_xAvlZzcnRjBmFwcF9pZA81NjcwNjczNDMzNTI0MjcAAadG6LxzOVQ7s50Q4CkDm7Ii5-kY9poxViWs_offkYmYG9sCoeGDb1n2Sj5jXQ_aem_Zu5_5UO9cJ6RlMeZuNwuMw","mobile","1","0","0","0","0"
"/?fbclid=PAZXh0bgNhZW0BMABhZGlkAAAGK_xAvlZzcnRjBmFwcF9pZA81NjcwNjczNDMzNTI0MjcAAadGEtraum7_1LH5kU_QY1TJD4R7mqrUWZ5dtACW5TkxdmYqh9lf8pxcqQ159Q_aem_MPLlyIh8f7fS0lnhcqbmGg","mobile","1","1","0","0","0"
"/?fbclid=PAZXh0bgNhZW0BMABhZGlkAAAGK_xAvlZzcnRjBmFwcF9pZA81NjcwNjczNDMzNTI0MjcAAadGOnK_RPVsEGzrixwLitDDNk0sYun0xVe-Ycasg7B7zK6iWwfefZLMmylYhg_aem_dGAh_0hQ4rKixHHmuVmysw","mobile","1","1","2","0","0"
"/?fbclid=PAZXh0bgNhZW0BMABhZGlkAAAGK_xAvlZzcnRjBmFwcF9pZA81NjcwNjczNDMzNTI0MjcAAadIEYNB-oFUZpirvi8H0fgMz3K84g6vc_pA85XSgplL9TUsRqpg5znNfZiF8w_aem_TKEwc9Hmh9m7mGvaj3MruQ","mobile","1","1","6","0","0"
"/?fbclid=PAZXh0bgNhZW0BMABhZGlkAAAGK_xAvlZzcnRjBmFwcF9pZA81NjcwNjczNDMzNTI0MjcAAadIe7IvFXrFXj0dm8JjCHpvMZsAvqWGYwmQ4EzJWadv-I6jdhK_ZMxZ-wAyBA_aem_WM5hsgnHBqn9ibBpgKrMPQ","mobile","1","1","1","0","0"
"/?fbclid=PAZXh0bgNhZW0BMABhZGlkAAAGK_xAvlZzcnRjBmFwcF9pZA81NjcwNjczNDMzNTI0MjcAAadJG1NQ8m7ujCXc-kf-TGPf_UChV4CNwe3DKtDaOhlNqwdX-IuV-GLEEtoxiQ_aem_MH_QftUXZfJuxfWoSHxMYw","mobile","1","1","1","0","0"
"/?fbclid=PAZXh0bgNhZW0BMABhZGlkAAAGK_xAvlZzcnRjBmFwcF9pZA81NjcwNjczNDMzNTI0MjcAAadK6pyY4OcUEDfVoon3P-Ka0ammFlfNQWd-IhAYA0DsOcuukJ7csPi6_4mSpg_aem_8C8oJpqVq3Vcmu9oGma4lQ","mobile","1","0","0","0","0"
"/?fbclid=PAZXh0bgNhZW0BMABhZGlkAAAGK_xAvlZzcnRjBmFwcF9pZA81NjcwNjczNDMzNTI0MjcAAadK99RPH1AngnXQNOnJuxH-1LOJ-oelh3tVVaHWbmGALMRU37EjbIL82S_jow_aem_s70y8NBOqgTIVeM0wW3njQ","mobile","1","1","0","0","0"
"/?fbclid=PAZXh0bgNhZW0BMABhZGlkAAAGK_xAvlZzcnRjBmFwcF9pZA81NjcwNjczNDMzNTI0MjcAAadKmYNlJWA_31A9_C0zFnR65GtkwYwO12x9FzewNCpaGxTZ09Bmw0mwMk2ROg_aem_7gQ3ovLwpx1LaNsZUs1GKQ","mobile","1","1","0","0","0"
"/?fbclid=PAZXh0bgNhZW0BMABhZGlkAAAGK_xAvlZzcnRjBmFwcF9pZA81NjcwNjczNDMzNTI0MjcAAadLc6CyQ72a4I-qv97ZATBuMz8idgai_5zIK4XlhKQ6i9EQavFF14Oq_t7dag_aem_tvrtnPPGZpxFPp6A9Cx90A","mobile","1","0","0","0","0"
"/?fbclid=PAZXh0bgNhZW0BMABhZGlkAAAGK_xAvlZzcnRjBmFwcF9pZA81NjcwNjczNDMzNTI0MjcAAadLxHXyp_V8r1auPvzRVcVLtbdI0qlLAwvMeSxiNfe_xQxNoL5vbSKiY0arqA_aem_iT9KJPFtWRMYsPuQX4qLBA","mobile","1","1","4","0","0"
"/?fbclid=PAZXh0bgNhZW0BMABhZGlkAAAGK_xAvlZzcnRjBmFwcF9pZA81NjcwNjczNDMzNTI0MjcAAadMG5K52EY6czDPVFbghxb45f9Ad40aDg9BV_iSE58xDRDS9AMrHS7pzYOlDQ_aem_6wNyJXP-01NJY6yMIJnS7Q","mobile","1","1","1","0","0"
"/?fbclid=PAZXh0bgNhZW0BMABhZGlkAAAGK_xAvlZzcnRjBmFwcF9pZA81NjcwNjczNDMzNTI0MjcAAadNQttC4_3_e7ZIJJzACMMYgVI6M7G16NLVILUBv19Ggz5uUjP1cLd-nGBilg_aem_7BmwILbuQ7m0MxLpY6-xFQ","mobile","1","0","0","0","0"
"/?fbclid=PAZXh0bgNhZW0BMABhZGlkAAAGK_xAvlZzcnRjBmFwcF9pZA81NjcwNjczNDMzNTI0MjcAAadNgyKy5TAwTKsu6nSK0MDsdGHpw_qD85NzQPvLuG7t0JO2fik752_E8RaSJg_aem_S5u5zEpG_EfZZE7C1SKsfA","mobile","1","1","1","0","0"
"/?fbclid=PAZXh0bgNhZW0BMABhZGlkAAAGK_xAvlZzcnRjBmFwcF9pZA81NjcwNjczNDMzNTI0MjcAAadO_oh94Msbm2StcQARyhhRQBU7vM1ASU3xu2kFbv6C7rq-bfivI_V5Y8XqQQ_aem_zEPJT57orWdWZ-zjvhXIrw","mobile","1","1","2","0","0"
"/?fbclid=PAZXh0bgNhZW0BMABhZGlkAAAGK_xAvlZzcnRjBmFwcF9pZA81NjcwNjczNDMzNTI0MjcAAadOdvtcFX76jp8Vx0cPUX45_wsgiKu6KWQrb6ciaxWliFGJSPYGKyFvVsv0pQ_aem_J_j8W532jXaZvJFvlVnTCA","mobile","1","1","1","0","0"
"/?fbclid=PAZXh0bgNhZW0BMABhZGlkAAAGK_xAvlZzcnRjBmFwcF9pZA81NjcwNjczNDMzNTI0MjcAAadQhBLIGWYsDAvUKi6weupoko3hf0Z-EaP2j1iELLchnfXmt_Ab80AMrpjS2Q_aem_lEeX5YrsTEPIDjRkLC_CwA","mobile","1","0","0","0","0"
"/?fbclid=PAZXh0bgNhZW0BMABhZGlkAAAGK_xAvlZzcnRjBmFwcF9pZA81NjcwNjczNDMzNTI0MjcAAadQhQIKdNeuh2Im3C0uYntaeirJ2QBa9iMZOpROcwCpJZBe-M83HOobRHPJjw_aem_7dkehcWRm6P1v6sESNQlQg","mobile","1","1","0","0","0"
"/?fbclid=PAZXh0bgNhZW0BMABhZGlkAAAGK_xAvlZzcnRjBmFwcF9pZA81NjcwNjczNDMzNTI0MjcAAadQv0DnmisGSKNr4me98gfsIwGBFZtH7X4jiM4RYXyKWWqtL7n7d7QjKp0Xxw_aem_PL-NGV8YUQ4Wyqo3HCHtag","mobile","1","1","1","0","0"
"/?fbclid=PAZXh0bgNhZW0BMABhZGlkAAAGK_xAvlZzcnRjBmFwcF9pZA81NjcwNjczNDMzNTI0MjcAAadR11PNpEKsuc9fHr1tQHk53U04t4Q5-mpmgnJVk4VHrhBztXMQWEOqxrGGtA_aem_p4z3RObZr_ArXgRN24iugQ","mobile","1","1","0","0","0"
"/?fbclid=PAZXh0bgNhZW0BMABhZGlkAAAGK_xAvlZzcnRjBmFwcF9pZA81NjcwNjczNDMzNTI0MjcAAadSyAg_H5pw8rctIWWSEa-vLy6fMqBwEcG-4rQcbyft6Qk993MsoK48mZ1Rxg_aem_2R2rEBNnn0rsvZM4O5MmTA","mobile","1","1","1","0","0"
"/?fbclid=PAZXh0bgNhZW0BMABhZGlkAAAGK_xAvlZzcnRjBmFwcF9pZA81NjcwNjczNDMzNTI0MjcAAadU3YK2ojWCWftM7Nlyc1fvbzCQMqiQY8dCp-wKIVXqnSRJ1W4CRO4jIwmxlA_aem_jeKEWCwMtSsSEwb0rzOgEw","mobile","1","1","2","0","0"
"/?fbclid=PAZXh0bgNhZW0BMABhZGlkAAAGK_xAvlZzcnRjBmFwcF9pZA81NjcwNjczNDMzNTI0MjcAAadUcTPXdJnVbPd2XvdqPPFL_MA2qhmxYhlMScvW1bHIgz4sutmYyjXha41NvA_aem_SXskyfmqvUdkuAlr8weJmQ","mobile","1","0","0","0","0"
"/?fbclid=PAZXh0bgNhZW0BMABhZGlkAAAGK_xAvlZzcnRjBmFwcF9pZA81NjcwNjczNDMzNTI0MjcAAadVTVEWBHfnuOb1-VipPGXo6GFx6PO9DYiBInKtpdmhCA7vBbV7eJb7c-2MDg_aem_M1ojsrGMHMkl1CJbQWMgvA","mobile","1","1","3","0","0"
"/?fbclid=PAZXh0bgNhZW0BMABhZGlkAAAGK_xAvlZzcnRjBmFwcF9pZA81NjcwNjczNDMzNTI0MjcAAadVo_YJ7BS_oBJxHJHOBgmIILS14YmGV0kaO0iuYQynhk7Q4fDiyz6JmabNqQ_aem_1bRn_AKyr952Q4gGfD1jIg","mobile","1","1","1","0","0"
"/?fbclid=PAZXh0bgNhZW0BMABhZGlkAAAGK_xAvlZzcnRjBmFwcF9pZA81NjcwNjczNDMzNTI0MjcAAadWVm-eBQ3wgN_RMb89K6SbQmBn6b-LS1rStRBTUZbVZGY8uDUE8Q_eAmLupQ_aem_QPT5E0fZwo7wTVtHwbEMsg","mobile","1","1","3","0","0"
"/?fbclid=PAZXh0bgNhZW0BMABhZGlkAAAGK_xAvlZzcnRjBmFwcF9pZA81NjcwNjczNDMzNTI0MjcAAadY2lSQo9lvh3iC-uOyau48ojXuBz-n_KZSuR1THdCsRyBZpdsL9h8CyLxb8w_aem_KOmSzoaenEOdzRGtRDwZQA","mobile","1","1","0","0","0"
"/?fbclid=PAZXh0bgNhZW0BMABhZGlkAAAGK_xAvlZzcnRjBmFwcF9pZA81NjcwNjczNDMzNTI0MjcAAadZGyZ6VO1goU-5UlV-plrP90kxFv4idkiEIP6q9tyL3_Atqhy_9CJax5CNcA_aem_JrPvai-yfPVShRSansLMDg","mobile","1","1","0","0","0"
"/?fbclid=PAZXh0bgNhZW0BMABhZGlkAAAGK_xAvlZzcnRjBmFwcF9pZA81NjcwNjczNDMzNTI0MjcAAadZvDXJTa50YVzg8iRzzXV1UnKT37crzSzBpBT1E9oKr0kU-4N0V3kAE4e1ZQ_aem_0D5rkJ00WGX-R91_HnGqbw","mobile","1","1","1","0","0"
"/?fbclid=PAZXh0bgNhZW0BMABhZGlkAAAGK_xAvlZzcnRjBmFwcF9pZA81NjcwNjczNDMzNTI0MjcAAad_4PfPR1POjJblUFc8snSIWAEnNXYVAuX4jYhi19xxH6ADpmYwcXb4-lCJNQ_aem_eG7nHEO_q5MqxVPlppcGzw","mobile","1","0","0","0","0"
"/?fbclid=PAZXh0bgNhZW0BMABhZGlkAAAGK_xAvlZzcnRjBmFwcF9pZA81NjcwNjczNDMzNTI0MjcAAadaL_3rocucn2SQU_mu_oJcXlAfE_AUOJsFn22fSwuM3Hlax1Dqx9xrhfFsgA_aem_26eZfrL_igt40D734gMeXA","mobile","1","1","1","0","0"
"/?fbclid=PAZXh0bgNhZW0BMABhZGlkAAAGK_xAvlZzcnRjBmFwcF9pZA81NjcwNjczNDMzNTI0MjcAAadblZcRzFhcF5q5ZPU6uIio8PN_M1Bv9lof7jZfFgyqZNpN1wsXqQgnn-tyZQ_aem_SR8oH6smklXB08qAKudgbg","mobile","1","1","8","0","0"
"/?fbclid=PAZXh0bgNhZW0BMABhZGlkAAAGK_xAvlZzcnRjBmFwcF9pZA81NjcwNjczNDMzNTI0MjcAAadc9vQABkGY5wCzEdeoQldfp49pgOR7_t6yrWRXSR0vJtpMUhgQW0gxumKYTQ_aem_ZAMOcMHHV8Zasrykye4MNw","mobile","1","1","1","0","0"
"/?fbclid=PAZXh0bgNhZW0BMABhZGlkAAAGK_xAvlZzcnRjBmFwcF9pZA81NjcwNjczNDMzNTI0MjcAAadepCuWB-I0pIOYs8Ho9av4KDf5N_zQdJVpeahWgPJcxtRz2_CGZip3GrLyiA_aem_XI6rV7c7KfmZoTyrQBmhSA","mobile","1","1","0","0","0"
"/?fbclid=PAZXh0bgNhZW0BMABhZGlkAAAGK_xAvlZzcnRjBmFwcF9pZA81NjcwNjczNDMzNTI0MjcAAadfEQwMWMyzElSrYeF7ElCF388pgqkSbzhsIyKLPMDRjJJsmEk_xqWVlYZz6A_aem_iD7lRMedN9acNeltfZfo4g","mobile","1","0","0","0","0"
"/?fbclid=PAZXh0bgNhZW0BMABhZGlkAAAGK_xAvlZzcnRjBmFwcF9pZA81NjcwNjczNDMzNTI0MjcAAadgsy069wSNADNR_MO-o5BNmAD8Fj3Ap0kTUAuVHfFjgb6ZKPCxngdh_mLwLg_aem_OYeYnEl5LoH7yZTvUAbtGg","mobile","1","1","1","0","0"
"/?fbclid=PAZXh0bgNhZW0BMABhZGlkAAAGK_xAvlZzcnRjBmFwcF9pZA81NjcwNjczNDMzNTI0MjcAAadh1dUkwf1DS11HxTH2nHiLZwwTFfyoegCDqIhUsWsUVGPBlOK2cimiv7SdIQ_aem_5ubvRKfYDWI-98ZGQ-oSuA","mobile","1","0","0","0","0"
"/?fbclid=PAZXh0bgNhZW0BMABhZGlkAAAGK_xAvlZzcnRjBmFwcF9pZA81NjcwNjczNDMzNTI0MjcAAadieTBGYgiX4jPvlhBd8bZagZTst8rk6t6sEliVKeMnba6rtPpblS4xsJUWEQ_aem_BepKsekVV26SVD0DtNT8hg","mobile","1","1","2","0","0"
"/?fbclid=PAZXh0bgNhZW0BMABhZGlkAAAGK_xAvlZzcnRjBmFwcF9pZA81NjcwNjczNDMzNTI0MjcAAadjfD9bposFhBf2V0uFPuNaI2RypxUBaBhG-7RHO3Ajzwgq6lShgoRwjQNG0g_aem_yH4x77VUjacNftgZMOkuwQ","mobile","1","1","5","0","0"
"/?fbclid=PAZXh0bgNhZW0BMABhZGlkAAAGK_xAvlZzcnRjBmFwcF9pZA81NjcwNjczNDMzNTI0MjcAAadkTDr7W_-eGqfH3QK0R6dMRiqLmE5t6X2Xh9F_rE7jVOlMOx8Y8OXDJwP1eA_aem_G75zoYh7IArlY5cKi5NwKw","mobile","1","0","0","0","0"
"/?fbclid=PAZXh0bgNhZW0BMABhZGlkAAAGK_xAvlZzcnRjBmFwcF9pZA81NjcwNjczNDMzNTI0MjcAAadkqa6LHX5iBL2_fmAzoEvnSkGDrrnieZd9iP4B7K5OXKYzn8HI-7k9Pn2O7g_aem_vFacwE61U4-Q0OUWqCsV5Q","mobile","1","1","1","0","0"
"/?fbclid=PAZXh0bgNhZW0BMABhZGlkAAAGK_xAvlZzcnRjBmFwcF9pZA81NjcwNjczNDMzNTI0MjcAAadlB0eOdq-IsbKnRCd8ay8KUlK1Ho249T6N3JtwwsUjGL29Ntf9boaXv8nxMw_aem_ce7iPLk7qMKTRBGLWgCrmg","mobile","1","0","0","0","0"
"/?fbclid=PAZXh0bgNhZW0BMABhZGlkAAAGK_xAvlZzcnRjBmFwcF9pZA81NjcwNjczNDMzNTI0MjcAAadlJ2FO9y6c1h_JyL-Jpx7EgZad0HEnpDcYE9wfGK1YFoJ7WuOKmlvYtCeWzw_aem_5W2nV0xgX5FpDTMfzGzUgw","mobile","1","1","0","0","0"
"/?fbclid=PAZXh0bgNhZW0BMABhZGlkAAAGK_xAvlZzcnRjBmFwcF9pZA81NjcwNjczNDMzNTI0MjcAAadlzkc_83E4ui1Wwlf56mWz9N5SBxndxncVK05KdU1J66S7Pl78ypfb-rQhlg_aem_suwBjk--UlyKpc35H88NUw","mobile","1","1","3","0","0"
"/?fbclid=PAZXh0bgNhZW0BMABhZGlkAAAGK_xAvlZzcnRjBmFwcF9pZA81NjcwNjczNDMzNTI0MjcAAadncEUOmysIcdQVDj3UE9WCXRvPt3p27me6DrM6CTz3riBp5SfRer7y6EM4aQ_aem_ic9Mnu5fIMbGKKGzr9_lwg","mobile","1","1","1","0","0"
"/?fbclid=PAZXh0bgNhZW0BMABhZGlkAAAGK_xAvlZzcnRjBmFwcF9pZA81NjcwNjczNDMzNTI0MjcAAadpMGtq-qTVPV5YLlcW3wmoooUaDfNQO5v3EYK3Wro-Y-eaFGN2FM862Pe_sw_aem_PW080s_jVqUGHbnWRFbcLg","mobile","1","1","0","0","0"
"/?fbclid=PAZXh0bgNhZW0BMABhZGlkAAAGK_xAvlZzcnRjBmFwcF9pZA81NjcwNjczNDMzNTI0MjcAAadpXnTJQhwUK2m6-8zk04rFpUZZr8h3G9TxQ_d3aBQBSVZWY3F_WL4OzvgFsw_aem_3hjQEsnI3hifdiPVvhLTBA","mobile","1","1","5","0","0"
"/?fbclid=PAZXh0bgNhZW0BMABhZGlkAAAGK_xAvlZzcnRjBmFwcF9pZA81NjcwNjczNDMzNTI0MjcAAadpnWyZdYIVEOmAevezpiVYfksIQFxc-0c52hqaf-jrxJCZjQhMYRSCYMRNGg_aem_GRXPHgxcJkJx-953Ma8M9A","mobile","1","1","1","0","0"
"/?fbclid=PAZXh0bgNhZW0BMABhZGlkAAAGK_xAvlZzcnRjBmFwcF9pZA81NjcwNjczNDMzNTI0MjcAAadqK_cGvkKOTN-gyAvjRFC5FTx9uVkb1V5_AAfBcqShUSwZt-Nfg5Rguj2lsQ_aem_-22j_syJmPHkp9v7AHSrVg","mobile","1","0","0","0","0"
"/?fbclid=PAZXh0bgNhZW0BMABhZGlkAAAGK_xAvlZzcnRjBmFwcF9pZA81NjcwNjczNDMzNTI0MjcAAadqsrzPvHR_XPXIN8lC0Lp-BMuMZ-5LIWO3gLkjPLoyOF6VINrZzdF-SymhKQ_aem_wOBTOTsGk8xAsRA_wQkWWQ","mobile","1","1","0","0","0"
"/?fbclid=PAZXh0bgNhZW0BMABhZGlkAAAGK_xAvlZzcnRjBmFwcF9pZA81NjcwNjczNDMzNTI0MjcAAads5gZ8HDVtO-XIr2NA_mHNptOv_NiMIF6PGJSPer38EdCaCq9o1_NL7BL2Aw_aem_sfOTOtX9P6FnipoX_6zUbg","mobile","1","0","0","0","0"
"/?fbclid=PAZXh0bgNhZW0BMABhZGlkAAAGK_xAvlZzcnRjBmFwcF9pZA81NjcwNjczNDMzNTI0MjcAAadtM-LdMK664nt8Zr9T2tjqc8NCskcrvW4iu4m6lg2AQEzN8znxgqRrOSCpzQ_aem_l2qSIkg43Kd5OrUlOGAKJw","mobile","1","1","1","0","0"
"/?fbclid=PAZXh0bgNhZW0BMABhZGlkAAAGK_xAvlZzcnRjBmFwcF9pZA81NjcwNjczNDMzNTI0MjcAAadtNa6kdCS_nDR3Re0GN07qhmwQDpoqjFnMu3QyWVnu_9sPV4oZScn0wl8qFg_aem_t27zubjollHN5_TtV_tnDA","mobile","1","1","1","0","0"
"/?fbclid=PAZXh0bgNhZW0BMABhZGlkAAAGK_xAvlZzcnRjBmFwcF9pZA81NjcwNjczNDMzNTI0MjcAAadtV2GMEDdJLyEvG08AVhqo9WJT6VA3Eg0fYOHAX9mFG09SCfNR6Rx35L3i7Q_aem_43CIefzNAjjh-_EGzB6CnA","mobile","1","1","0","0","0"
"/?fbclid=PAZXh0bgNhZW0BMABhZGlkAAAGK_xAvlZzcnRjBmFwcF9pZA81NjcwNjczNDMzNTI0MjcAAadtcqDz1LFGB3PtU0_uGb3l6GgVgUBAv9QaPamUp-xpfkAqff4hDpW_4PffKw_aem_laoygRtGohSUVahdvYE5vg","mobile","1","1","0","0","0"
"/?fbclid=PAZXh0bgNhZW0BMABhZGlkAAAGK_xAvlZzcnRjBmFwcF9pZA81NjcwNjczNDMzNTI0MjcAAaduOBnbK5wtCEJCADYurNDhyclxHUkEu3kmxV3PjCKkb6VydhQOEYmbzEpSBQ_aem_Acz_UzdZn-6HF19HHxzt3A","mobile","1","1","0","0","0"
"/?fbclid=PAZXh0bgNhZW0BMABhZGlkAAAGK_xAvlZzcnRjBmFwcF9pZA81NjcwNjczNDMzNTI0MjcAAaduhJOypLud4RQxyBPYH8TqMSOtt3t0GlA6u2jKl29qIXYEjzSo1LOzanEmYQ_aem_1gvDkJ2VsDLmcb-xqXeg-g","mobile","1","1","0","0","0"
"/?fbclid=PAZXh0bgNhZW0BMABhZGlkAAAGK_xAvlZzcnRjBmFwcF9pZA81NjcwNjczNDMzNTI0MjcAAadv1P-CAWV1TfBrziTZPtIRN94zhV57VkXO6oc9RJ2MTmbrGdq7CA3vJB6hpQ_aem_I8F-snVyv-5KmYQ8FRcl3Q","mobile","1","1","1","0","0"
"/?fbclid=PAZXh0bgNhZW0BMABhZGlkAAAGK_xAvlZzcnRjBmFwcF9pZA81NjcwNjczNDMzNTI0MjcAAadw8KOy8oL55KOBnh2tGQtGHlokxiDV-TTkHlPVIOrnsC2KLniDoWZtE63I-w_aem_sXtzLeDQnQ8it4kHsI4axA","mobile","1","1","2","0","0"
"/?fbclid=PAZXh0bgNhZW0BMABhZGlkAAAGK_xAvlZzcnRjBmFwcF9pZA81NjcwNjczNDMzNTI0MjcAAadxyQ5ef6jf9jMgF9Oy1rvwqBT3KgV7Yrn0Zfr9aP3fuCs0khBP9u7KE0Uzbw_aem_HSczrkOOKnmskZSBjBf88w","mobile","1","1","7","0","0"
"/?fbclid=PAZXh0bgNhZW0BMABhZGlkAAAGK_xAvlZzcnRjBmFwcF9pZA81NjcwNjczNDMzNTI0MjcAAadySnLZ6jdy-TxLJkzJiEKtOJAcSpwfNpPQ7_Cco3vW6Q2iV_ELk0Qu63_19g_aem_J_a75_Rd8Wn2HCKlYNtMXQ","mobile","1","0","0","0","0"
"/?fbclid=PAZXh0bgNhZW0BMABhZGlkAAAGK_xAvlZzcnRjBmFwcF9pZA81NjcwNjczNDMzNTI0MjcAAae-EGqCpn-E3AhaRpu_ZFdphnJn1DPB5mNm4j2-xUHii8T04CMWeTt9_hhCTQ_aem_rp3y4GBz6vwkquvvtIod0w","mobile","1","1","4","0","0"
"/?fbclid=PAZXh0bgNhZW0BMABhZGlkAAAGK_xAvlZzcnRjBmFwcF9pZA81NjcwNjczNDMzNTI0MjcAAae04oPYZsKvQYiS6wsLFAkiteV1CJySc_4b-ldanORScNRXL07GYk2dyp4hSw_aem_IujSP4yDnOVjD0YMn40xng","mobile","1","1","0","0","0"
"/?fbclid=PAZXh0bgNhZW0BMABhZGlkAAAGK_xAvlZzcnRjBmFwcF9pZA81NjcwNjczNDMzNTI0MjcAAae084CjEGCa4WjfZ-CPKCz1121N2nzy0-ib3klg7IdB087kCybgz_ZYj-Cp8g_aem_mwIPpBx0ll3cQvFIVAxn_g","mobile","1","0","0","0","0"
"/?fbclid=PAZXh0bgNhZW0BMABhZGlkAAAGK_xAvlZzcnRjBmFwcF9pZA81NjcwNjczNDMzNTI0MjcAAae1AeE8WyEJ3a4xEmY8acz__Bi4EI0vUierW9CVrutxpefdfXna-K4_FNTZxQ_aem_cd-VpRNv_L9BKJ4kbVp1MA","mobile","1","1","2","0","0"
"/?fbclid=PAZXh0bgNhZW0BMABhZGlkAAAGK_xAvlZzcnRjBmFwcF9pZA81NjcwNjczNDMzNTI0MjcAAae1KbTJqztDWfX6AVtOnvPQ_MllydOdctgSNMve49y6dGEBpVrXpfQHbkh3bg_aem_o6KzT6yUto-dXcLuuVQ9Ig","mobile","1","1","2","0","0"
"/?fbclid=PAZXh0bgNhZW0BMABhZGlkAAAGK_xAvlZzcnRjBmFwcF9pZA81NjcwNjczNDMzNTI0MjcAAae1MTKh8us4iRst6JQL_Y4lfp6p4waZHy5ULHjSLoe4t5wMOEYSiyx3wRykyA_aem_mF7AWV60dpZCo-7KpGGqlw","mobile","1","1","1","0","0"
"/?fbclid=PAZXh0bgNhZW0BMABhZGlkAAAGK_xAvlZzcnRjBmFwcF9pZA81NjcwNjczNDMzNTI0MjcAAae2apXptZV8c-IVWYyVzHibFHMrlli86V8jkKQ81eyU90jac6rf0sHc5po8Sg_aem_lZ2ZdkXVL-Td6i2MyxwX_g","mobile","1","1","3","0","0"
"/?fbclid=PAZXh0bgNhZW0BMABhZGlkAAAGK_xAvlZzcnRjBmFwcF9pZA81NjcwNjczNDMzNTI0MjcAAae33Nq436oWbqODmVsffP-UxsptAo0f308DQ6n7n2FFStUBOjMU7hNVYMlb9w_aem_fNIcPWad2NoEgd01TjV-jA","mobile","1","0","0","0","0"
"/?fbclid=PAZXh0bgNhZW0BMABhZGlkAAAGK_xAvlZzcnRjBmFwcF9pZA81NjcwNjczNDMzNTI0MjcAAae3jI5QLGmt1EU89KQukH-rORY4zzvDGDec7WH3GvbxqZfEMfyeumnT_X1_Pg_aem_ssMZr7012ZhiCQHn8eCA8Q","mobile","1","1","1","0","0"
"/?fbclid=PAZXh0bgNhZW0BMABhZGlkAAAGK_xAvlZzcnRjBmFwcF9pZA81NjcwNjczNDMzNTI0MjcAAae4KZZsR3rbWQg7tAPC5wtjC9fhZ8wust7AUuLTrGZKONa29eY2ReqaF-Dxbw_aem_9jiQBPv9iYYP-I3a-wTlgw","mobile","1","1","0","0","0"
"/?fbclid=PAZXh0bgNhZW0BMABhZGlkAAAGK_xAvlZzcnRjBmFwcF9pZA81NjcwNjczNDMzNTI0MjcAAae4MDENrbOOpQQnX6Q1rB3SN_mACfkfsbiR8ZhviSoixRAuoty0A2uDrOrfQA_aem_Bo4UIqbDdK-hpAP4KbhD3w","mobile","1","0","0","0","0"
"/?fbclid=PAZXh0bgNhZW0BMABhZGlkAAAGK_xAvlZzcnRjBmFwcF9pZA81NjcwNjczNDMzNTI0MjcAAae4jQoH6KXqAXNzJbSwSxhAYBoGfv4D_JOizjzyo4Nys2MbFQsfGQJRs_DLcQ_aem_ivZnpvllkjZ4-jBWzZAy8Q","mobile","1","1","0","0","0"
"/?fbclid=PAZXh0bgNhZW0BMABhZGlkAAAGK_xAvlZzcnRjBmFwcF9pZA81NjcwNjczNDMzNTI0MjcAAae4mq7ONTZzHJ2GOAvc_hNuZOuMR-S8GBBz6m0RLdnlzs1qkkVs40Jv6ketyQ_aem_T3fvGP5mZQREC9TzUwMz6g","mobile","1","1","1","0","0"
"/?fbclid=PAZXh0bgNhZW0BMABhZGlkAAAGK_xAvlZzcnRjBmFwcF9pZA81NjcwNjczNDMzNTI0MjcAAae4u2Ze6LnzoyAx7oL_L9ThjpD9Ica_Q6gXsYUunyUFfCVFh8iTpPQGoGjqrw_aem_KKVd2dq5Mx-TBB3-mw_Hdg","mobile","1","1","1","0","0"
"/?fbclid=PAZXh0bgNhZW0BMABhZGlkAAAGK_xAvlZzcnRjBmFwcF9pZA81NjcwNjczNDMzNTI0MjcAAae5AjEIlVWflbg6AN_wjQwzBrRlRsPZuwJTUQ8IU9RLYU3W1wzKKbWNDEBk7Q_aem_TEZIOEqOKCWFZtDxiWZjig","mobile","1","0","0","0","0"
"/?fbclid=PAZXh0bgNhZW0BMABhZGlkAAAGK_xAvlZzcnRjBmFwcF9pZA81NjcwNjczNDMzNTI0MjcAAae5xyAaahFwbjP8-Xg_Zy4RUG89b4LEv_KWvdIffn4jD9xYLbjDiCbs7yvqpQ_aem_6ghYKQ6KvUSxGpvn8kG13A","mobile","1","1","0","0","0"
"/?fbclid=PAZXh0bgNhZW0BMABhZGlkAAAGK_xAvlZzcnRjBmFwcF9pZA81NjcwNjczNDMzNTI0MjcAAae78Q33o1qeO7o3T1lJD_bix3hMd0SrlAXGptkRrQE-yhtxZdDMjT2PjfgYyw_aem_-0VaCnNS-riXxq4BDUTNOw","mobile","1","0","0","0","0"
